Battery,Battery_rating,Brand,Camera_rating,DisplayResolution,DisplaySize,Display_rating,OS,Performance_rating,Primary_Camera,Processor,ProductBig_img0,ProductBig_img1,ProductBig_img2,ProductBig_img3,ProductBig_img4,ProductBig_img5,ProductBig_img6,Product_img,Product_name,Product_price,Product_rating,Ram,Secondary_Camera,TotalRatingReview,Value_for_Money_rating,aboutphone,disc1,disc2,disc3,disc4,disc5,disc6,disc7,link,review_1,review_2,review_3,review_4,review_5
2070,,Asus,,,12.7,,,,13MP,,,,,,,,,,"Asus Zenfone 2 Laser ZE500KL (White, 16GB)","8,999",4.1,2GB,,,,,2GB RAM | 16GB ROM | Expandable Upto 128GB,12.7 cm (5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,2070 mAh Li-Polymer Battery,Qualcomm Snapdragon 410 MSM8916 Processor,,,https://www.flipkart.com/asus-zenfone-2-laser-ze500kl-white-16-gb/p/itme9j58bxsx4ztj?pid=MOBE9J58VAFUEQBN&lid=LSTMOBE9J58VAFUEQBN0ELXKU&marketplace=FLIPKART&srno=b_8_175&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=bccb4103-acb9-4f72-806a-0eeb43a95e7e.MOBE9J58VAFUEQBN.SEARCH&ssid=u0tw1u0dts0000001603774756076,,,,,
3000,,Asus,,,13.97,,,,13MP,,,,,,,,,,"Asus Zenfone 2 (Silver, 16GB)","16,999",3.7,4GB,,,,,4GB RAM | 16GB ROM | Expandable Upto 64GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 5MP Front Camera,3000 mAh Li-Polymer Battery,Intel Atom Z3560 Processor,,,https://www.flipkart.com/asus-zenfone-2-silver-16-gb/p/itme9j586mvs8ucu?pid=MOBE9J58PB3DHRDW&lid=LSTMOBE9J58PB3DHRDWGTX8NZ&marketplace=FLIPKART&srno=b_7_150&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=2804d13b-09de-4df0-85d6-ee05b30f3033.MOBE9J58PB3DHRDW.SEARCH&ssid=gnip9xddts0000001603774756130,,,,,
3000,,Asus,,,13.97,,,,13MP,,,,,,,,,,"Asus Zenfone Selfie (Silver, 16GB)","9,999",4,3GB,,,,,3GB RAM | 16GB ROM | Expandable Upto 128GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 13MP Front Camera,3000 mAh Polymer Battery,Qualcomm Snapdragon 615 Octa Core 1.5GHz Processor,,,https://www.flipkart.com/asus-zenfone-selfie-silver-16-gb/p/itmes3fcrfg5aunp?pid=MOBES3FCHDHGTYYN&lid=LSTMOBES3FCHDHGTYYNSFVTCD&marketplace=FLIPKART&srno=b_4_81&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=47c4232b-df27-42a4-9e48-dbf54e5b2016.MOBES3FCHDHGTYYN.SEARCH&ssid=t48d0oqzcg0000001603774755956,,,,,
3000,,Asus,,,13.97,,,,13MP,,,,,,,,,,"Asus Zenfone Selfie (White, 32GB)","16,999",4,3GB,,,,,3GB RAM | 32GB ROM | Expandable Upto 128GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 13MP Front Camera,3000 mAh Li-Polymer Battery,Qualcomm Snapdragon 615 MSM8939 Processor,,,https://www.flipkart.com/asus-zenfone-selfie-white-32-gb/p/itme9j58zy2w42j9?pid=MOBE9J58AN7SJCHQ&lid=LSTMOBE9J58AN7SJCHQ3TBPNR&marketplace=FLIPKART&srno=b_4_82&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=47c4232b-df27-42a4-9e48-dbf54e5b2016.MOBE9J58AN7SJCHQ.SEARCH&ssid=t48d0oqzcg0000001603774755956,,,,,
3000,,Asus,,,13.97,,,,13MP,,,,,,,,,,"Asus Zenfone 3 Laser (Gold, 32GB)","19,999",4,4GB,,,,,4GB RAM | 32GB ROM | Expandable Upto 128GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 8MP Front Camera,3000 mAh Battery,Qualcomm Snapdragon 430 64-bit Octa Core 1.4GHz Processor,,,https://www.flipkart.com/asus-zenfone-3-laser-gold-32-gb/p/itmehctfxvduw4g9?pid=MOBEHCTFYE67N7HP&lid=LSTMOBEHCTFYE67N7HPTR8EVH&marketplace=FLIPKART&srno=b_5_103&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=f633216d-c0df-4b4e-82ff-46b11d625286.MOBEHCTFYE67N7HP.SEARCH&ssid=lqfkiczglc0000001603774756002,,,,,
2600,,Asus,,,12.7,,,,13MP,,,,,,,,,,"Asus Zenfone Go 5.0 LTE 2nd Gen (Gold, 16GB)","5,830",3.6,2GB,,,,,2GB RAM | 16GB ROM | Expandable Upto 128GB,12.7 cm (5 inch) Display,13MP Rear Camera | 5MP Front Camera,2600 mAh Battery,1 Year Manufacture warranty,,,https://www.flipkart.com/asus-zenfone-go-5-0-lte-2nd-gen-gold-16-gb/p/itmescrzfmg7fz3h?pid=MOBESCRFGHVWHBSC&lid=LSTMOBESCRFGHVWHBSCTEFAK0&marketplace=FLIPKART&srno=b_9_199&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=ae2266a7-b778-4c44-a897-10a0178a696b.MOBESCRFGHVWHBSC.SEARCH&ssid=yhohwp7c5s0000001603774756090,,,,,
3000,,Asus,,,13.97,,,,13MP,,,,,,,,,,"Asus Zenfone Selfie (White, 16GB)","14,999",3.9,2GB,,,,,2GB RAM | 16GB ROM | Expandable Upto 128GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 13MP Front Camera,3000 mAh Li-Polymer Battery,Qualcomm Snapdragon 615 MSM8939 Processor,,,https://www.flipkart.com/asus-zenfone-selfie-white-16-gb/p/itmebpvek8z5yjyd?pid=MOBE9YR6QSRGNZFP&lid=LSTMOBE9YR6QSRGNZFPXSE79W&marketplace=FLIPKART&srno=b_3_55&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=ccb32f23-89f5-4072-8d6d-6c6041413840.MOBE9YR6QSRGNZFP.SEARCH&ssid=a5unx83jr40000001603774756010,,,,,
2070,,Asus,,,11.43,,,,8MP,,,,,,,,,,"Asus Zenfone Go (Gold, 8GB)","5,699",3.8,1GB,,,,,1GB RAM | 8GB ROM | Expandable Upto 64GB,11.43 cm (4.5 inch) FWVGA Display,8MP Rear Camera | 2MP Front Camera,2070 mAh Li-Polymer Battery,Qualcomm Snapdragon 200 Processor,,,https://www.flipkart.com/asus-zenfone-go-gold-8-gb/p/itmegdy5tut9pc3z?pid=MOBEGDY5ZJMS6YVA&lid=LSTMOBEGDY5ZJMS6YVATF0894&marketplace=FLIPKART&srno=b_6_128&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=15dedcb6-f122-4431-a0eb-774d4d88a28f.MOBEGDY5ZJMS6YVA.SEARCH&ssid=tb23zm2rg00000001603774756095,,,,,
2070,,Asus,,,11.43,,,,8MP,,,,,,,,,,"Asus Zenfone Go (Silver, 8GB)","5,699",3.8,1GB,,,,,1GB RAM | 8GB ROM | Expandable Upto 64GB,11.43 cm (4.5 inch) FWVGA Display,8MP Rear Camera | 2MP Front Camera,2070 mAh Li-Polymer Battery,Qualcomm Snapdragon 200 Processor,,,https://www.flipkart.com/asus-zenfone-go-silver-8-gb/p/itmegdy5zegmrp5t?pid=MOBEGDY5ZBXYM3SG&lid=LSTMOBEGDY5ZBXYM3SG3CIQTH&marketplace=FLIPKART&srno=b_6_129&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=15dedcb6-f122-4431-a0eb-774d4d88a28f.MOBEGDY5ZBXYM3SG.SEARCH&ssid=tb23zm2rg00000001603774756095,,,,,
2070,,Asus,,,11.43,,,,8MP,,,,,,,,,,"Asus Zenfone Go 4.5 LTE (Gold, 8GB)","7,499",3.6,1GB,,,,,1GB RAM | 8GB ROM | Expandable Upto 128GB,11.43 cm (4.5 inch) FWVGA Display,8MP Rear Camera | 2MP Front Camera,2070 mAh Prismatic Battery,Qualcomm Snapdragon 8916 Processor,,,https://www.flipkart.com/asus-zenfone-go-4-5-lte-gold-8-gb/p/itmepjtd4n5ufttc?pid=MOBEPJT7FMEFWTNA&lid=LSTMOBEPJT7FMEFWTNAUZZZ1F&marketplace=FLIPKART&srno=b_8_176&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=bccb4103-acb9-4f72-806a-0eeb43a95e7e.MOBEPJT7FMEFWTNA.SEARCH&ssid=u0tw1u0dts0000001603774756076,,,,,
3000,,Asus,,,13.97,,,,13MP,,,,,,,,,,"Asus Zenfone 2 (Silver, 32GB)","18,999",3.7,4GB,,,,,4GB RAM | 32GB ROM | Expandable Upto 64GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 5MP Front Camera,3000 mAh Li-Polymer Battery,Intel Atom Z3560 Processor,,,https://www.flipkart.com/asus-zenfone-2-silver-32-gb/p/itme6cg7whgfznu7?pid=MOBE6CG6G62MFRZG&lid=LSTMOBE6CG6G62MFRZGTH7XAP&marketplace=FLIPKART&srno=b_7_151&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=2804d13b-09de-4df0-85d6-ee05b30f3033.MOBE6CG6G62MFRZG.SEARCH&ssid=gnip9xddts0000001603774756130,,,,,
2500,,Asus,,,12.7,,,,8MP,,,,,,,,,,"Asus Zenfone 5 A502CG (Deep Black, 8GB)","8,499",3.6,1GB,,,,,1GB RAM | 8GB ROM | Expandable Upto 64GB,12.7 cm (5 inch) quarter HD Display,8MP Rear Camera | 0.3MP Front Camera,2500 mAh Lithium Battery,Intel Atom Z2520 Processor with Intel Hyper Threading Technology Processor,,,https://www.flipkart.com/asus-zenfone-5-a502cg-deep-black-8-gb/p/itmefryyqczpnygy?pid=MOBEFRYXPNHTAP7Q&lid=LSTMOBEFRYXPNHTAP7QFU0IYH&marketplace=FLIPKART&srno=b_7_152&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=2804d13b-09de-4df0-85d6-ee05b30f3033.MOBEFRYXPNHTAP7Q.SEARCH&ssid=gnip9xddts0000001603774756130,,,,,
2070,,Asus,,,11.43,,,,5MP,,,,,,,,,,"Asus Zenfone Go (2nd Gen) (Red, 8GB)","5,299",3.7,1GB,,,,,1GB RAM | 8GB ROM | Expandable Upto 64GB,11.43 cm (4.5 inch) FWVGA Display,5MP Rear Camera | 0.3MP Front Camera,2070 mAh Li-Polymer Battery,Qualcomm Snapdragon 200 Processor,,,https://www.flipkart.com/asus-zenfone-go-2ndgen-red-8-gb/p/itmehpghmkapdygq?pid=MOBEHPGHQMQNFCFD&lid=LSTMOBEHPGHQMQNFCFD7WNB7C&marketplace=FLIPKART&srno=b_4_83&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=47c4232b-df27-42a4-9e48-dbf54e5b2016.MOBEHPGHQMQNFCFD.SEARCH&ssid=t48d0oqzcg0000001603774755956,,,,,
3000,,Asus,,,13.97,,,,13MP,,,,,,,,,,"Asus Zenfone Selfie (White, 16GB)","13,999",4,3GB,,,,,3GB RAM | 16GB ROM | Expandable Upto 128GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 13MP Front Camera,3000 mAh Polymer Battery,Qualcomm Snapdragon 615 MSM8939 Processor,,,https://www.flipkart.com/asus-zenfone-selfie-white-16-gb/p/itmepjtdzqnja3zy?pid=MOBEPJTDGHBFB9GU&lid=LSTMOBEPJTDGHBFB9GUJSJCCB&marketplace=FLIPKART&srno=b_5_104&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=f633216d-c0df-4b4e-82ff-46b11d625286.MOBEPJTDGHBFB9GU.SEARCH&ssid=lqfkiczglc0000001603774756002,,,,,
2650,,Asus,,,12.7,,,,13MP,,,,,,,,,,"Asus Zenfone Live (Pink, 16GB)","7,999",4,2GB,,,,,2GB RAM | 16GB ROM | Expandable Upto 128GB,12.7 cm (5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,2650 mAh Polymer Battery,Qualcomm 8928 Processor,,,https://www.flipkart.com/asus-zenfone-live-pink-16-gb/p/itmeu7fsuheswvhe?pid=MOBEU24XKV3WUZHF&lid=LSTMOBEU24XKV3WUZHFO3NIQN&marketplace=FLIPKART&srno=b_9_200&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=ae2266a7-b778-4c44-a897-10a0178a696b.MOBEU24XKV3WUZHF.SEARCH&ssid=yhohwp7c5s0000001603774756090,,,,,
5000,,Asus,,,15.21,,,,16MP + 5MP,,,,,,,,,,"Asus Zenfone Max Pro M1 (Grey, 64GB)","11,999",4.3,6GB,,,,,6GB RAM | 64GB ROM | Expandable Upto 2 TB,15.21 cm (5.99 inch) Full HD+ Display,16MP + 5MP | 16MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 636 Octa Core Processor,,,https://www.flipkart.com/asus-zenfone-max-pro-m1-grey-64-gb/p/itmf79gxzkfg7tqk?pid=MOBF4UQ9KTEQKQZE&lid=LSTMOBF4UQ9KTEQKQZEZ97O9Q&marketplace=FLIPKART&srno=b_3_56&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=ccb32f23-89f5-4072-8d6d-6c6041413840.MOBF4UQ9KTEQKQZE.SEARCH&ssid=a5unx83jr40000001603774756010,,,,,
3000,,Asus,,,13.97,,,,13MP,,,,,,,,,,"Asus Zenfone 2 ZE551ML (Silver, 16GB)","13,999",3.8,2GB,,,,,2GB RAM | 16GB ROM | Expandable Upto 64GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 5MP Front Camera,3000 mAh Li-Polymer Battery,Intel Intel Atom Z3560 Quad Core 1.8GHz Processor,,,https://www.flipkart.com/asus-zenfone-2-ze551ml-silver-16-gb/p/itme6cg7avpngtz3?pid=MOBE6CG6JGMYDZAS&lid=LSTMOBE6CG6JGMYDZASZKARKX&marketplace=FLIPKART&srno=b_6_130&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=15dedcb6-f122-4431-a0eb-774d4d88a28f.MOBE6CG6JGMYDZAS.SEARCH&ssid=tb23zm2rg00000001603774756095,,,,,
2070,,Asus,,,12.7,,,,13MP,,,,,,,,,,"Asus Zenfone 2 Laser ZE500KL (Black, 8GB)","11,549",4.1,2GB,,,,,2GB RAM | 8GB ROM | Expandable Upto 128GB,12.7 cm (5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,2070 mAh Li-Polymer Battery,Qualcomm Snapdragon 410 MSM8916 Processor,,,https://www.flipkart.com/asus-zenfone-2-laser-ze500kl-black-8-gb/p/itme9j58vmc3kqfr?pid=MOBE9J58TEQ2U87Z&lid=LSTMOBE9J58TEQ2U87ZMKMKBR&marketplace=FLIPKART&srno=b_6_131&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=15dedcb6-f122-4431-a0eb-774d4d88a28f.MOBE9J58TEQ2U87Z.SEARCH&ssid=tb23zm2rg00000001603774756095,,,,,
1600,,Asus,,,10.16,,,,5MP,,,,,,,,,,"Asus Zenfone 4 (Black, 8GB)","6,090",3.9,1GB,,,,,1GB RAM | 8GB ROM | Expandable Upto 64GB,10.16 cm (4 inch) WVGA Display,5MP Rear Camera | 0.3MP Front Camera,1600 mAh Lithium Battery,Intel Atom Z2520 Processor with Intel Hyper Threading Technology Processor,,,https://www.flipkart.com/asus-zenfone-4-black-8-gb/p/itmeygpv4uxt4gjx?pid=MOBDXZ9WK66UQZ3J&lid=LSTMOBDXZ9WK66UQZ3JYUGJCC&marketplace=FLIPKART&srno=b_8_177&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=bccb4103-acb9-4f72-806a-0eeb43a95e7e.MOBDXZ9WK66UQZ3J.SEARCH&ssid=u0tw1u0dts0000001603774756076,,,,,
3000,,Asus,,,13.97,,,,13MP,,,,,,,,,,"Asus Zenfone 2 ZE551ML (Silver, 64GB)","22,999",3.9,4GB,,,,,4GB RAM | 64GB ROM | Expandable Upto 64GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 5MP Front Camera,3000 mAh Li-Polymer Battery,Intel Atom Z3580 Processor,,,https://www.flipkart.com/asus-zenfone-2-ze551ml-silver-64-gb/p/itme6pvuvfsxu5wb?pid=MOBE6PVUTMZSQNHE&lid=LSTMOBE6PVUTMZSQNHE0IENNG&marketplace=FLIPKART&srno=b_7_153&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=2804d13b-09de-4df0-85d6-ee05b30f3033.MOBE6PVUTMZSQNHE.SEARCH&ssid=gnip9xddts0000001603774756130,,,,,
3000,,Asus,,,14.48,,,,23MP,,,,,,,,,,"Asus Zenfone 3 Deluxe (Gold, 64GB)","50,999",3.8,6GB,,,,,6GB RAM | 64GB ROM | Expandable Upto 128GB,14.48 cm (5.7 inch) Full HD Display,23MP Rear Camera | 8MP Front Camera,3000 mAh Polymer Battery,Qualcomm 8996 S820 Processor,,,https://www.flipkart.com/asus-zenfone-3-deluxe-gold-64-gb/p/itmezzggfyrd2phw?pid=MOBEZZGGHSGYHVWK&lid=LSTMOBEZZGGHSGYHVWKG04IMH&marketplace=FLIPKART&srno=b_4_84&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=47c4232b-df27-42a4-9e48-dbf54e5b2016.MOBEZZGGHSGYHVWK.SEARCH&ssid=t48d0oqzcg0000001603774755956,,,,,
3000,,Asus,,,14.48,,,,23MP,,,,,,,,,,"Asus Zenfone 3 Deluxe (Silver, 64GB)","50,999",3.8,6GB,,,,,6GB RAM | 64GB ROM | Expandable Upto 128GB,14.48 cm (5.7 inch) Full HD Display,23MP Rear Camera | 8MP Front Camera,3000 mAh Polymer Battery,Qualcomm 8996 S820 Processor,,,https://www.flipkart.com/asus-zenfone-3-deluxe-silver-64-gb/p/itmezzgh9waxew2v?pid=MOBEZZGHQDHKYZHR&lid=LSTMOBEZZGHQDHKYZHR3YT5GE&marketplace=FLIPKART&srno=b_4_85&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=47c4232b-df27-42a4-9e48-dbf54e5b2016.MOBEZZGHQDHKYZHR.SEARCH&ssid=t48d0oqzcg0000001603774755956,,,,,
3000,,Asus,,,13.97,,,,13MP,,,,,,,,,,"Asus Zenfone 2 ZE550ML (White, 16GB)","12,999",4,2GB,,,,,2GB RAM | 16GB ROM | Expandable Upto 64GB,13.97 cm (5.5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,3000 mAh Li-Polymer Battery,Intel Atom Z3560 Processor,,,https://www.flipkart.com/asus-zenfone-2-ze550ml-white-16-gb/p/itme6pvuadqxxjfc?pid=MOBE6CG6YC7KHBDK&lid=LSTMOBE6CG6YC7KHBDKVEVNQI&marketplace=FLIPKART&srno=b_5_105&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=f633216d-c0df-4b4e-82ff-46b11d625286.MOBE6CG6YC7KHBDK.SEARCH&ssid=lqfkiczglc0000001603774756002,,,,,
3010,,Asus,,,13.97,,,,13MP,,,,,,,,,,"Asus Zenfone Go (Blue, 32GB)","7,499",3.8,2GB,,,,,2GB RAM | 32GB ROM,13.97 cm (5.5 inch) Display,13MP Rear Camera,3010 mAh Battery,One Year Company Warranty,,,https://www.flipkart.com/asus-zenfone-go-blue-32-gb/p/itmf2uqvkrrcxaez?pid=MOBF2SHGN4ZFKHDZ&lid=LSTMOBF2SHGN4ZFKHDZE6XFF8&marketplace=FLIPKART&srno=b_9_201&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=ae2266a7-b778-4c44-a897-10a0178a696b.MOBF2SHGN4ZFKHDZ.SEARCH&ssid=yhohwp7c5s0000001603774756090,,,,,
3000,,Asus,,,13.97,,,,13MP,,,,,,,,,,"Asus Zenfone Selfie (Purple, 16GB)","13,999",4,3GB,,,,,3GB RAM | 16GB ROM | Expandable Upto 128GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 13MP Front Camera,3000 mAh Polymer Battery,Qualcomm Snapdragon 615 MSM8939 Processor,,,https://www.flipkart.com/asus-zenfone-selfie-purple-16-gb/p/itmepjtdfeg9ndge?pid=MOBEPJTDWHFENBUM&lid=LSTMOBEPJTDWHFENBUM7PCNIR&marketplace=FLIPKART&srno=b_3_57&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=ccb32f23-89f5-4072-8d6d-6c6041413840.MOBEPJTDWHFENBUM.SEARCH&ssid=a5unx83jr40000001603774756010,,,,,
2070,,Asus,,,11.43,,,,8MP,,,,,,,,,,"Asus Zenfone Go (Silver Blue, 8GB)","5,699",3.8,1GB,,,,,1GB RAM | 8GB ROM | Expandable Upto 64GB,11.43 cm (4.5 inch) FWVGA Display,8MP Rear Camera | 2MP Front Camera,2070 mAh Li-Polymer Battery,Qualcomm Snapdragon 200 Processor,,,https://www.flipkart.com/asus-zenfone-go-silver-blue-8-gb/p/itmegdy5h52jwtdh?pid=MOBEGDY5UW7MDUPJ&lid=LSTMOBEGDY5UW7MDUPJWNAAYO&marketplace=FLIPKART&srno=b_6_132&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=15dedcb6-f122-4431-a0eb-774d4d88a28f.MOBEGDY5UW7MDUPJ.SEARCH&ssid=tb23zm2rg00000001603774756095,,,,,
1600,,Asus,,,10.16,,,,5MP,,,,,,,,,,"Asus Zenfone 4 (Black, 8GB)","6,499",3.9,1GB,,,,,1GB RAM | 8GB ROM | Expandable Upto 64GB,10.16 cm (4 inch) WVGA Display,5MP Rear Camera | 0.3MP Front Camera,1600 mAh Lithium Battery,Intel Atom Z2520 Processor with Intel Hyper Threading Technology Processor,,,https://www.flipkart.com/asus-zenfone-4-black-8-gb/p/itmeygpv4uxt4gjx?pid=MOBEY2ZCDHRXUZFW&lid=LSTMOBEY2ZCDHRXUZFW897NXD&marketplace=FLIPKART&srno=b_8_178&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=bccb4103-acb9-4f72-806a-0eeb43a95e7e.MOBEY2ZCDHRXUZFW.SEARCH&ssid=u0tw1u0dts0000001603774756076,,,,,
2500,,Asus,,,12.7,,,,8MP,,,,,,,,,,"Asus Zenfone Go 5.0 LTE (Black, 16GB)","7,999",3.6,2GB,,,,,2GB RAM | 16GB ROM | Expandable Upto 32GB,12.7 cm (5 inch) HD Display,8MP Rear Camera | 5MP Front Camera,2500 mAh Polymer Battery,Qualcomm MSM8916 Processor,,,https://www.flipkart.com/asus-zenfone-go-5-0-lte-black-16-gb/p/itmehzbxd3dtn8zm?pid=MOBEH9YM6DYHGGGW&lid=LSTMOBEH9YM6DYHGGGWOX2Y9Q&marketplace=FLIPKART&srno=b_7_154&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=2804d13b-09de-4df0-85d6-ee05b30f3033.MOBEH9YM6DYHGGGW.SEARCH&ssid=gnip9xddts0000001603774756130,,,,,
3000,,Asus,,,13.97,,,,13MP,,,,,,,,,,"Asus Zenfone 2 ZE551ML (Black, 32GB)","19,999",3.9,4GB ,,,,,4GB RAM | 32GB ROM | Expandable Upto 64GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 5MP Front Camera,3000 mAh Li-Polymer Battery,Intel Atom Z3580 Processor,,,https://www.flipkart.com/asus-zenfone-2-ze551ml-black-32-gb/p/itme9ysmy6yhtx9j?pid=MOBE9YSMUVSRQ62M&lid=LSTMOBE9YSMUVSRQ62MFJXHZY&marketplace=FLIPKART&srno=b_4_86&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=47c4232b-df27-42a4-9e48-dbf54e5b2016.MOBE9YSMUVSRQ62M.SEARCH&ssid=t48d0oqzcg0000001603774755956,,,,,
2110,,Asus,,,12.7,,,,8MP,,,,,,,,,,"Asus Zenfone 5 (Red, 16GB)","10,499",4.1,2GB,,,,,2GB RAM | 16GB ROM | Expandable Upto 64GB,12.7 cm (5 inch) HD Display,8MP Rear Camera | 2MP Front Camera,2110 mAh Lithium Battery,Intel Atom Z2560 Processor with Intel Hyper Threading Technology Processor,,,https://www.flipkart.com/asus-zenfone-5-red-16-gb/p/itmeuyd9r2jbrdtf?pid=MOBDXZ9WU4QFSF4T&lid=LSTMOBDXZ9WU4QFSF4T3HD74N&marketplace=FLIPKART&srno=b_5_106&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=f633216d-c0df-4b4e-82ff-46b11d625286.MOBDXZ9WU4QFSF4T.SEARCH&ssid=lqfkiczglc0000001603774756002,,,,,
5000,,Asus,,,15.21,,,,13MP + 5MP,,,,,,,,,,"Asus Zenfone Max Pro M1 (Blue, 32GB)","7,999",4.3,3GB ,,,,,3GB RAM | 32GB ROM | Expandable Upto 2 TB,15.21 cm (5.99 inch) Full HD+ Display,13MP + 5MP | 8MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 636 Octa Core Processor,,,https://www.flipkart.com/asus-zenfone-max-pro-m1-blue-32-gb/p/itmf7gcrgadsrxzh?pid=MOBF7GCRHVNFKQGR&lid=LSTMOBF7GCRHVNFKQGRVOZN4C&marketplace=FLIPKART&srno=b_3_58&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=ccb32f23-89f5-4072-8d6d-6c6041413840.MOBF7GCRHVNFKQGR.SEARCH&ssid=a5unx83jr40000001603774756010,,,,,
5000,,Asus,,,13.97,,,,13MP,,,,,,,,,,"Asus Zenfone Max ZC550KL (Orange, 32GB)","12,999",4.1,3GB,,,,,3GB RAM | 32GB ROM | Expandable Upto 64GB,13.97 cm (5.5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 615 Processor,,,https://www.flipkart.com/asus-zenfone-max-zc550kl-orange-32-gb/p/itmege3ddkdzsaha?pid=MOBEGE3DKFAENXKF&lid=LSTMOBEGE3DKFAENXKF2DPMHX&marketplace=FLIPKART&srno=b_6_133&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=15dedcb6-f122-4431-a0eb-774d4d88a28f.MOBEGE3DKFAENXKF.SEARCH&ssid=tb23zm2rg00000001603774756095,,,,,
1600,,Asus,,,10.16,,,,5MP,,,,,,,,,,"Asus Zenfone 4 (Yellow, 8GB)","6,499",3.9,1GB,,,,,1GB RAM | 8GB ROM | Expandable Upto 64GB,10.16 cm (4 inch) WVGA Display,5MP Rear Camera | 0.3MP Front Camera,1600 mAh Lithium Battery,Intel Atom Z2520 Processor with Intel Hyper Threading Technology Processor,,,https://www.flipkart.com/asus-zenfone-4-yellow-8-gb/p/itmeygpv4uxt4gjx?pid=MOBDXZAYKT6RKG5P&lid=LSTMOBDXZAYKT6RKG5PAHWSVI&marketplace=FLIPKART&srno=b_8_179&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=bccb4103-acb9-4f72-806a-0eeb43a95e7e.MOBDXZAYKT6RKG5P.SEARCH&ssid=u0tw1u0dts0000001603774756076,,,,,
3000,,Asus,,,13.97,,,,13MP,,,,,,,,,,"Asus Zenfone 2 Laser ZE550KL (Black, 16GB)","8,499",4.2,2GB,,,,,2GB RAM | 16GB ROM | Expandable Upto 128GB,13.97 cm (5.5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,3000 mAh Li-Polymer Battery,qualcomm Snapdragon 410 Quad Core 1.2GHz Processor,,,https://www.flipkart.com/asus-zenfone-2-laser-ze550kl-black-16-gb/p/itme9j58yzyzqzgc?pid=MOBE9J587QGMXBB7&lid=LSTMOBE9J587QGMXBB7NAHTVQ&marketplace=FLIPKART&srno=b_7_155&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=2804d13b-09de-4df0-85d6-ee05b30f3033.MOBE9J587QGMXBB7.SEARCH&ssid=gnip9xddts0000001603774756130,,,,,
