Battery,Battery_rating,Brand,Camera_rating,DisplayResolution,DisplaySize,Display_rating,OS,Performance_rating,Primary_Camera,Processor,ProductBig_img0,ProductBig_img1,ProductBig_img2,ProductBig_img3,ProductBig_img4,ProductBig_img5,ProductBig_img6,Product_img,Product_name,Product_price,Product_rating,Ram,Secondary_Camera,TotalRatingReview,Value_for_Money_rating,aboutphone,disc1,disc2,disc3,disc4,disc5,disc6,disc7,link
4230,,OPPO,,1520 x 720,15.8,,Android Pie 9.0,,13MP + 2MP,1.8 GHz,https://rukminim1.flixcart.com/image/512/512/kb1470w0/mobile/q/g/g/oppo-a12-cph2083-original-imafsh2hfkyamqyt.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kb1470w0/mobile/q/g/g/oppo-a12-cph2083-original-imafsh2hadgmfhsq.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kb1470w0/mobile/q/g/g/oppo-a12-cph2083-original-imafsh2hhugyvxyk.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kb1470w0/mobile/q/g/g/oppo-a12-cph2083-original-imafsh2hmpwhuggw.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kb1470w0/mobile/q/g/g/oppo-a12-cph2083-original-imafsh2hbzfj7ub3.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kb1470w0/mobile/q/g/g/oppo-a12-cph2083-original-imafsh2heutkhqyj.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/kb1470w0/mobile/q/g/g/oppo-a12-cph2083-original-imafsh2heutkhqyj.jpeg?q=100,"OPPO A12 (Blue, 32GB)","8,990",4.3,3GB,5MP Front Camera,,,,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,4230 mAh Battery,MediaTek Helio P35 Processor,,,https://www.flipkart.com/oppo-a12-blue-32-gb/p/itmfc859cdf39e01?pid=MOBFSDDJUUE7MQGG&lid=LSTMOBFSDDJUUE7MQGGZKZAWH&marketplace=FLIPKART&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=fe26cb4c-08e3-4a45-ae37-374291f0f5c4.MOBFSDDJUUE7MQGG.SEARCH&ssid=oxr581xhk00000001610015178720&qH=5d94a2e0ffe57af3
4230,,OPPO,,1600 x 720,16.51,,Android Pie 9,,12MP + 2MP + 2MP,2.3 GHz,https://rukminim1.flixcart.com/image/512/512/k7531jk0/mobile/t/h/m/oppo-a31-cph2015-original-imafpg3hg9v6rd6w.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k7531jk0/mobile/t/h/m/oppo-a31-cph2015-original-imafpg3hzta8kxtc.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k7531jk0/mobile/t/h/m/oppo-a31-cph2015-original-imafpg3hang6jgjc.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k7531jk0/mobile/t/h/m/oppo-a31-cph2015-original-imafpg3hftrkmasz.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k7531jk0/mobile/t/h/m/oppo-a31-cph2015-original-imafpg3hhba9grds.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k7531jk0/mobile/t/h/m/oppo-a31-cph2015-original-imafpg3hxr8k5cuy.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/k7531jk0/mobile/t/h/m/oppo-a31-cph2015-original-imafpg3hxr8k5cuy.jpeg?q=100,"OPPO A31 (Fantasy White, 64GB)","12,490",4.3,4GB,8MP Front Camera,,,,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,12MP + 2MP + 2MP | 8MP Front Camera,4230 mAh Battery,MediaTek Helio P35 Octa Core Processor,,,https://www.flipkart.com/oppo-a31-fantasy-white-64-gb/p/itm82e19f459118a?pid=MOBFPBD67MFNGTHM&lid=LSTMOBFPBD67MFNGTHM1APUHP&marketplace=FLIPKART&srno=s_1_10&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=fe26cb4c-08e3-4a45-ae37-374291f0f5c4.MOBFPBD67MFNGTHM.SEARCH&ssid=oxr581xhk00000001610015178720&qH=5d94a2e0ffe57af3
4230,,OPPO,,1520 x 720,15.8,,Android Pie 9.0,,13MP + 2MP,1.8 GHz,https://rukminim1.flixcart.com/image/512/512/kb1470w0/mobile/6/r/s/oppo-a12-cph2083-original-imafsh2hvz4f2sa5.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kb1470w0/mobile/6/r/s/oppo-a12-cph2083-original-imafsh2hjunxvgbn.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kb1470w0/mobile/6/r/s/oppo-a12-cph2083-original-imafsh2ht4hgejqc.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kb1470w0/mobile/6/r/s/oppo-a12-cph2083-original-imafsh2htsaksdj7.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kb1470w0/mobile/6/r/s/oppo-a12-cph2083-original-imafsh2hsfdwzqj5.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kb1470w0/mobile/6/r/s/oppo-a12-cph2083-original-imafsh2hcg4fxjbz.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/kb1470w0/mobile/6/r/s/oppo-a12-cph2083-original-imafsh2hcg4fxjbz.jpeg?q=100,"OPPO A12 (Black, 32GB)","8,990",4.3,3GB,5MP Front Camera,,,,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,4230 mAh Battery,MediaTek Helio P35 Processor,,,https://www.flipkart.com/oppo-a12-black-32-gb/p/itmfc859cdf39e01?pid=MOBFSDDJSMYQY6RS&lid=LSTMOBFSDDJSMYQY6RSVHIOHL&marketplace=FLIPKART&srno=s_1_13&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=fe26cb4c-08e3-4a45-ae37-374291f0f5c4.MOBFSDDJSMYQY6RS.SEARCH&ssid=oxr581xhk00000001610015178720&qH=5d94a2e0ffe57af3
4000,,OPPO,,720 x 1560,15.49,,Android Pie 9.0,,8MP Rear Camera,2 GHz,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/s/r/h/a1k-32-b-cph1923-oppo-2-original-imafg2hqxnzrujtq.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/r/f/h/a1k-32-a-cph1923-oppo-2-original-imafg2hqzztxkjad.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/s/r/h/a1k-32-b-cph1923-oppo-2-original-imafg2hqrufefany.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/r/f/h/a1k-32-a-cph1923-oppo-2-original-imafg2hqxbcybczf.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/r/f/h/a1k-32-a-cph1923-oppo-2-original-imafg2hqqrszftbr.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/r/f/h/a1k-32-a-cph1923-oppo-2-original-imafg2hqmxkrzypn.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/k2jbyq80pkrrdj/mobile-refurbished/r/f/h/a1k-32-a-cph1923-oppo-2-original-imafg2hqmxkrzypn.jpeg?q=100,"OPPO A1K (Black, 32GB)","7,990",4.3,2GB,5MP Front Camera,,,,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.49 cm (6.1 inch) Display,8MP Rear Camera | 5MP Front Camera,4000 mAh Li-polymer Battery,MediaTek Helio P22 Processor,,,https://www.flipkart.com/oppo-a1k-black-32-gb/p/itmffvzfgyghr6h6?pid=MOBFFVZYYZHA6B4T&lid=LSTMOBFFVZYYZHA6B4TSNCYPX&marketplace=FLIPKART&srno=s_1_14&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=fe26cb4c-08e3-4a45-ae37-374291f0f5c4.MOBFFVZYYZHA6B4T.SEARCH&ssid=oxr581xhk00000001610015178720&qH=5d94a2e0ffe57af3
4230,,OPPO,,1600 x 720,16.51,,Android Pie 9,,12MP + 2MP + 2MP,2.3 GHz,https://rukminim1.flixcart.com/image/512/512/k7531jk0/mobile/u/s/d/oppo-a31-cph2015-original-imafpg3hahyhh6aa.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k7531jk0/mobile/u/s/d/oppo-a31-cph2015-original-imafpg3hurr78ymh.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k7531jk0/mobile/u/s/d/oppo-a31-cph2015-original-imafpg3hhgpdmg8y.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k7531jk0/mobile/u/s/d/oppo-a31-cph2015-original-imafpg3hzdks26dm.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k7531jk0/mobile/u/s/d/oppo-a31-cph2015-original-imafpg3hndgqx2s4.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k7531jk0/mobile/u/s/d/oppo-a31-cph2015-original-imafpg3hqzg5yzc9.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/k7531jk0/mobile/u/s/d/oppo-a31-cph2015-original-imafpg3hqzg5yzc9.jpeg?q=100,"OPPO A31 (Mystery Black, 64GB)","12,490",4.3,4GB,8MP Front Camera,,,,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,12MP + 2MP + 2MP | 8MP Front Camera,4230 mAh Battery,MediaTek Helio P35 Octa Core Processor,,,https://www.flipkart.com/oppo-a31-mystery-black-64-gb/p/itm82e19f459118a?pid=MOBFPBD73QS7DUSD&lid=LSTMOBFPBD73QS7DUSD8QZRSQ&marketplace=FLIPKART&srno=s_1_11&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=fe26cb4c-08e3-4a45-ae37-374291f0f5c4.MOBFPBD73QS7DUSD.SEARCH&ssid=oxr581xhk00000001610015178720&qH=5d94a2e0ffe57af3
4230,,OPPO,,1520 x 720,15.75,,Android Oreo 8.1,,13MP + 2MP,2.3 GHz,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/a/j/j/a5s-32-b-cph1909-oppo-2-original-imaffmvugunustek.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kcm9t3k0/mobile/e/w/q/oppo-a5s-cph1909-original-imaftp8uskrzevnt.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/h/r/f/a5s-32-b-cph1909-oppo-3-original-imaffmvwjg5j3n8m.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/h/r/f/a5s-32-b-cph1909-oppo-3-original-imaffmvwbpsubysz.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/h/r/f/a5s-32-b-cph1909-oppo-3-original-imaffmvwtgp5bddc.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/h/r/f/a5s-32-b-cph1909-oppo-3-original-imaffmvwqhq3dvgq.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/k2jbyq80pkrrdj/mobile-refurbished/t/d/s/a5s-32-u-cph1909-oppo-3-original-imaffmvwhvmtfmft.jpeg?q=100,"OPPO A5s (Black, 64GB)","10,990",4.3,4GB,8MP Front Camera,,,,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4230 mAh Battery,MediaTek Helio P35 Processor,,,https://www.flipkart.com/oppo-a5s-black-64-gb/p/itmffhgzsqaczrn4?pid=MOBFTP8PY7ZEZEWQ&lid=LSTMOBFTP8PY7ZEZEWQXWLWEX&marketplace=FLIPKART&srno=s_1_8&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=fe26cb4c-08e3-4a45-ae37-374291f0f5c4.MOBFTP8PY7ZEZEWQ.SEARCH&ssid=oxr581xhk00000001610015178720&qH=5d94a2e0ffe57af3
4230,,OPPO,,1520 x 720,15.8,,Android Pie 9.0,,13MP + 2MP,1.8 GHz,https://rukminim1.flixcart.com/image/512/512/kb1470w0/mobile/n/q/g/oppo-a12-cph2083-original-imafsh2hfpbdc5hr.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kb1470w0/mobile/n/q/g/oppo-a12-cph2083-original-imafsh2hc2ywqzkv.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kb1470w0/mobile/n/q/g/oppo-a12-cph2083-original-imafsh2hrsjshyrr.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kb1470w0/mobile/n/q/g/oppo-a12-cph2083-original-imafsh2hntz47t7g.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kb1470w0/mobile/n/q/g/oppo-a12-cph2083-original-imafsh2hjf6paxqt.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kb1470w0/mobile/n/q/g/oppo-a12-cph2083-original-imafsh2h7pv4frbe.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/kb1470w0/mobile/n/q/g/oppo-a12-cph2083-original-imafsh2h7pv4frbe.jpeg?q=100,"OPPO A12 (Black, 64GB)","11,490",4.3,4GB,5MP Front Camera,,,,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,4230 mAh Battery,MediaTek Helio P35 Processor,,,https://www.flipkart.com/oppo-a12-black-64-gb/p/itmfc859cdf39e01?pid=MOBFSDDJGQUVGNQG&lid=LSTMOBFSDDJGQUVGNQGRUGGUQ&marketplace=FLIPKART&srno=s_1_12&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=fe26cb4c-08e3-4a45-ae37-374291f0f5c4.MOBFSDDJGQUVGNQG.SEARCH&ssid=oxr581xhk00000001610015178720&qH=5d94a2e0ffe57af3
4230,,OPPO,,1520 x 720,15.75,,Android Oreo 8.1,,13MP + 2MP,2.3 GHz,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/8/f/x/a5s-32-a-cph1909-oppo-2-original-imafggzyxwv5dwg6.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/k/s/4/a5s-32-d-cph1909-oppo-2-original-imafggzyznpjdzsb.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/e/g/a/a5s-32-a-cph1909-oppo-3-original-imafggzyzwfzd3zc.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/8/f/x/a5s-32-a-cph1909-oppo-2-original-imafggzy4hdhxchp.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/n/h/x/a5s-32-b-cph1909-oppo-3-original-imafggzycznfyfxm.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/8/f/x/a5s-32-a-cph1909-oppo-2-original-imafggzyffdjmkqv.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/k2jbyq80pkrrdj/mobile-refurbished/8/f/x/a5s-32-a-cph1909-oppo-2-original-imafggzyffdjmkqv.jpeg?q=100,"OPPO A5s (Blue, 64GB)","10,990",4.3,4GB,8MP Front Camera,,,,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4230 mAh Battery,MediaTek Helio P35 Processor,,,https://www.flipkart.com/oppo-a5s-blue-64-gb/p/itmffhgzsqaczrn4?pid=MOBFU76GG2GGT5AE&lid=LSTMOBFU76GG2GGT5AEJSSRPA&marketplace=FLIPKART&srno=s_1_7&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=fe26cb4c-08e3-4a45-ae37-374291f0f5c4.MOBFU76GG2GGT5AE.SEARCH&ssid=oxr581xhk00000001610015178720&qH=5d94a2e0ffe57af3
3000,,OPPO,,1280 x 720,13.21,,Android Nougat 7.1,,13MP Rear Camera,1.5 GHz,https://rukminim1.flixcart.com/image/512/512/j7dnb0w0/mobile/m/w/u/oppo-a71-cph1717-original-imaexn3srcfzggra.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/j7dnb0w0/mobile/m/w/u/oppo-a71-cph1717-original-imaexn3sjwknczzz.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/j7dnb0w0/mobile/m/w/u/oppo-a71-cph1717-original-imaexn3s4efxwbnv.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/j7dnb0w0/mobile/m/w/u/oppo-a71-cph1717-original-imaexn3sjw583mfj.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/j7dnb0w0/mobile/m/w/u/oppo-a71-cph1717-original-imaexn4ekkbypwfu.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/j7dnb0w0/mobile/m/w/u/oppo-a71-cph1717-original-imaexn4fd5pg4xsz.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/j7dnb0w0/mobile/m/w/u/oppo-a71-cph1717-original-imaexn4fd5pg4xsz.jpeg?q=100,"OPPO A71 (Black, 16GB)","12,500",4.2,3GB,"F2.4, FF, Sensor Size 1/4, 4p Lens",,,,3 GB RAM | 16 GB ROM | Expandable Upto 256 GB,13.21 cm (5.2 inch) HD Display,13MP Rear Camera | 5MP Front Camera,3000 mAh Lithium Battery,Mediatek MT6750 Octa Core 1.5 GHz Processor,,,https://www.flipkart.com/oppo-a71-black-16-gb/p/itmexhdznhc52wt7?pid=MOBEXHDSMGGGMMWU&lid=LSTMOBEXHDSMGGGMMWUDERRON&marketplace=FLIPKART&srno=s_4_79&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=6b1bb7d7-fbb0-4ad6-89ba-c5ebfb672b5c.MOBEXHDSMGGGMMWU.SEARCH&ssid=mwg4tsh1kw0000001610015179397&qH=5d94a2e0ffe57af3
4230,,OPPO,,1520 x 720,15.75,,Android Oreo 8.1,,13MP + 2MP,1.8 GHz,https://rukminim1.flixcart.com/image/512/512/jql8fbk0/mobile/p/r/p/oppo-a7-cph1901-original-imafb5nhuhktz2vv.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jql8fbk0/mobile/p/r/p/oppo-a7-cph1901-original-imafb5nnvywnwzvs.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jql8fbk0/mobile/p/r/p/oppo-a7-cph1901-original-imafckz3b3xq6tqh.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jql8fbk0/mobile/p/r/p/oppo-a7-cph1901-original-imafckz3gfgrjfbh.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jql8fbk0/mobile/p/r/p/oppo-a7-cph1901-original-imafckz3araycpj5.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jql8fbk0/mobile/p/r/p/oppo-a7-cph1901-original-imafckz3qpbdncyu.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/jql8fbk0/mobile/p/r/p/oppo-a7-cph1901-original-imafb5nmjrb5yuqd.jpeg?q=100,"OPPO A7 (Glaring Gold, 64GB)","16,000",4.3,3GB,"5P Lens, F2.0 Aperture, Front Focus, Filter, Photo Management: Photo Editing, 78Degree Wide Angle of Front, 3.51mm Focal Length, Sensor Size/Pixel Data: 1.0 micrometer, AI Beauty, Background Blur, HDR, Sticker, Video: 720p, 1080p, Sensor Type: CMOS",,,,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 16MP Front Camera,4230 mAh Battery,Qualcomm Snapdragon 450 Processor,,,https://www.flipkart.com/oppo-a7-glaring-gold-64-gb/p/itmfb37gqa44nrzq?pid=MOBFCKHGSCJFNPRP&lid=LSTMOBFCKHGSCJFNPRPM7AVUP&marketplace=FLIPKART&srno=s_4_74&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=6b1bb7d7-fbb0-4ad6-89ba-c5ebfb672b5c.MOBFCKHGSCJFNPRP.SEARCH&ssid=mwg4tsh1kw0000001610015179397&qH=5d94a2e0ffe57af3
4230,,OPPO,,1520 x 720,15.75,,Android Oreo 8.1,,13MP + 2MP,1.8 GHz,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/p/4/u/a7-64-b-cph1901-oppo-3-original-imafbgvuc6vsgvwp.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jp5sknk0/mobile/z/j/y/oppo-a7-cph1901-original-imafbgt8yhu564s6.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jp5sknk0/mobile/z/j/y/oppo-a7-cph1901-original-imafbhyafuczutn7.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jp5sknk0/mobile/z/j/y/oppo-a7-cph1901-original-imafbgtkvgght7qu.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jp5sknk0/mobile/z/j/y/oppo-a7-cph1901-original-imafbgsv6utvaygh.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jp5sknk0/mobile/z/j/y/oppo-a7-cph1901-original-imafbgsz3j36ntaz.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/k2jbyq80pkrrdj/mobile-refurbished/s/h/h/a7-64-u-cph1901-oppo-3-original-imafbgrheffchsep.jpeg?q=100,"OPPO A7 (Glaring Gold, 64GB)","18,990",4.4,4GB,16MP Front Camera,,,,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 16MP Front Camera,4230 mAh Battery,Qualcomm Snapdragon 450 Processor,,,https://www.flipkart.com/oppo-a7-glaring-gold-64-gb/p/itmfb37gqa44nrzq?pid=MOBFB37G2GV8TZJY&lid=LSTMOBFB37G2GV8TZJYUTC25Q&marketplace=FLIPKART&srno=s_4_73&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=6b1bb7d7-fbb0-4ad6-89ba-c5ebfb672b5c.MOBFB37G2GV8TZJY.SEARCH&ssid=mwg4tsh1kw0000001610015179397&qH=5d94a2e0ffe57af3
3500,,OPPO,,2340 x 1080,16,,Android Oreo 8.1.0,,16MP + 2MP,2 GHz,https://rukminim1.flixcart.com/image/512/512/jm0wscw0/mobile/s/h/h/oppo-f9-cph1881-original-imaf9yuuv4yzthby.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jm0wscw0/mobile/s/h/h/oppo-f9-cph1881-original-imaf9yuuhf8ngrdh.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jm0wscw0/mobile/s/h/h/oppo-f9-cph1881-original-imaf9yuurtpa42su.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jm0wscw0/mobile/s/h/h/oppo-f9-cph1881-original-imaf9yuuzdhrfsdj.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jm0wscw0/mobile/s/h/h/oppo-f9-cph1881-original-imaf9yuuyj37pzpd.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jm0wscw0/mobile/s/h/h/oppo-f9-cph1881-original-imaf9yuuesxbfqhz.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/jm0wscw0/mobile/s/h/h/oppo-f9-cph1881-original-imaf9yuuesxbfqhz.jpeg?q=100,"OPPO F9 (Stellar Purple, 64GB)","18,990",4.5,4GB,16MP Front Camera,,,,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,16MP + 2MP | 16MP Front Camera,3500 mAh Battery,Mediatek Helio P60 Octacore 2.0 GHz Processor,,,https://www.flipkart.com/oppo-f9-stellar-purple-64-gb/p/itmf8whxzsyhhetm?pid=MOBF8WHXTX8VXSHH&lid=LSTMOBF8WHXTX8VXSHHIFS7UN&marketplace=FLIPKART&srno=s_4_77&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=6b1bb7d7-fbb0-4ad6-89ba-c5ebfb672b5c.MOBF8WHXTX8VXSHH.SEARCH&ssid=mwg4tsh1kw0000001610015179397&qH=5d94a2e0ffe57af3
3000,,OPPO,,1280 x 720,13.21,,Android Nougat 7.1,,13MP Rear Camera,1.5 GHz,https://rukminim1.flixcart.com/image/512/512/j76i3rk0/mobile/s/d/g/oppo-a71-cph1717-original-imaexhdzybpj3bqq.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/j76i3rk0/mobile/s/d/g/oppo-a71-cph1717-original-imaexhdzjyzhhuqe.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/j76i3rk0/mobile/s/d/g/oppo-a71-cph1717-original-imaexhdzgpxyhuhq.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/j76i3rk0/mobile/s/d/g/oppo-a71-cph1717-original-imaexhdzzfh3tyqg.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/j76i3rk0/mobile/s/d/g/oppo-a71-cph1717-original-imaexhdzgprhyqfr.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/j76i3rk0/mobile/s/d/g/oppo-a71-cph1717-original-imaexhdzutuzfbgk.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/j76i3rk0/mobile/s/d/g/oppo-a71-cph1717-original-imaexhdzdsyzzgpe.jpeg?q=100,"OPPO A71 (Gold, 16GB)","12,500",4.2,3GB,"F2.4, FF, Sensor Size 1/4, 4p Lens",,,,3 GB RAM | 16 GB ROM | Expandable Upto 256 GB,13.21 cm (5.2 inch) HD Display,13MP Rear Camera | 5MP Front Camera,3000 mAh Lithium Battery,Mediatek MT6750 Octa Core 1.5 GHz Processor,,,https://www.flipkart.com/oppo-a71-gold-16-gb/p/itmexhdznhc52wt7?pid=MOBEXHDZF5ZKHSDG&lid=LSTMOBEXHDZF5ZKHSDGL3GSUP&marketplace=FLIPKART&srno=s_3_70&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=4ce629f1-26e6-4cb1-a0e5-a295164ab7fa.MOBEXHDZF5ZKHSDG.SEARCH&ssid=yiqsv4iw0g0000001610015179402&qH=5d94a2e0ffe57af3
