Battery,Battery_rating,Brand,Camera_rating,DisplayResolution,DisplaySize,Display_rating,OS,Performance_rating,Primary_Camera,Processor,ProductBig_img0,ProductBig_img0,ProductBig_img1,ProductBig_img2,ProductBig_img3,ProductBig_img4,ProductBig_img5,ProductBig_img6,Product_img,Product_price,Product_rating,Ram,Secondary_Camera,TotalRatingReview,Value_for_Money_rating,aboutphone,disc1,disc2,disc3,disc4,disc5,disc6,disc7,link,review_1,review_2,review_3,review_4,review_5
4000,,Vivo,,2400 x 1080,16.36,,Android 11,,64MP + 8MP + 2MP,Qualcomm Snapdragon 720G,,https://rukminim1.flixcart.com/image/512/512/kfikya80/mobile/p/g/g/vivo-v20-v2025-pd2039f-in-original-imafvyhyageajey4.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kfikya80/mobile/p/g/g/vivo-v20-v2025-pd2039f-in-original-imafvyhyageajey4.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kfikya80/mobile/p/g/g/vivo-v20-v2025-pd2039f-in-original-imafvyhyageajey4.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kfikya80/mobile/p/g/g/vivo-v20-v2025-pd2039f-in-original-imafvyhyageajey4.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kfikya80/mobile/p/g/g/vivo-v20-v2025-pd2039f-in-original-imafvyhy8abrcrgm.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kfikya80/mobile/p/g/g/vivo-v20-v2025-pd2039f-in-original-imafvyhxsewtjycw.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/kfikya80/mobile/p/g/g/vivo-v20-v2025-pd2039f-in-original-imafvyhxe3rwnhzt.jpeg?q=100,"27,990",4.3,8 GB,44MP Front Camera,,,,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,16.36 cm (6.44 inch) Full HD+ Display,64MP + 8MP + 2MP | 44MP Front Camera,4000 mAh Lithium-ion Battery,Qualcomm Snapdragon 720G Processor,AMOLED Display,33 W FlashCharge | Android 11 Out of the Box,https://www.flipkart.com/vivo-v20-midnight-jazz-256-gb/p/itm3c6e689e97959?pid=MOBFVWB4ZGHFQPGG&lid=LSTMOBFVWB4ZGHFQPGGSAQEKN&marketplace=FLIPKART&srno=b_2_34&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=3d087c26-2c1c-47f1-9e13-a0cdfff432f7.MOBFVWB4ZGHFQPGG.SEARCH&ssid=r9bveoulkg0000001609839793036,,,,,
4000,,Vivo,,2400 x 1080,16.36,,Android 11,,64MP + 8MP + 2MP,Qualcomm Snapdragon 720G,,https://rukminim1.flixcart.com/image/512/512/kfikya80/mobile/p/g/g/vivo-v20-v2025-pd2039f-in-original-imafvyhyageajey4.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kfikya80/mobile/p/g/g/vivo-v20-v2025-pd2039f-in-original-imafvyhyageajey4.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kfikya80/mobile/p/g/g/vivo-v20-v2025-pd2039f-in-original-imafvyhyageajey4.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kfikya80/mobile/p/g/g/vivo-v20-v2025-pd2039f-in-original-imafvyhyageajey4.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kfikya80/mobile/p/g/g/vivo-v20-v2025-pd2039f-in-original-imafvyhy8abrcrgm.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kfikya80/mobile/p/g/g/vivo-v20-v2025-pd2039f-in-original-imafvyhxsewtjycw.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/kfikya80/mobile/p/g/g/vivo-v20-v2025-pd2039f-in-original-imafvyhxe3rwnhzt.jpeg?q=100,"24,990",4.3,8 GB,44MP Front Camera,,,,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.36 cm (6.44 inch) Full HD+ Display,64MP + 8MP + 2MP | 44MP Front Camera,4000 mAh Lithium-ion Battery,Qualcomm Snapdragon 720G Processor,AMOLED Display,33 W FlashCharge | Android 11 Out of the Box,https://www.flipkart.com/vivo-v20-midnight-jazz-128-gb/p/itm3c6e689e97959?pid=MOBFVWB4GFUMPEBY&lid=LSTMOBFVWB4GFUMPEBYVMCKMW&marketplace=FLIPKART&srno=b_2_32&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=3d087c26-2c1c-47f1-9e13-a0cdfff432f7.MOBFVWB4GFUMPEBY.SEARCH&ssid=r9bveoulkg0000001609839793036,,,,,
4000,,Vivo,,2400 x 1080,16.36,,Android 11,,64MP + 8MP + 2MP,Qualcomm Snapdragon 720G,,https://rukminim1.flixcart.com/image/512/512/kfikya80/mobile/2/a/k/vivo-v20-v2025-pd2039f-in-original-imafvymfchzgyykh.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kfikya80/mobile/2/a/k/vivo-v20-v2025-pd2039f-in-original-imafvymfchzgyykh.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kfikya80/mobile/2/a/k/vivo-v20-v2025-pd2039f-in-original-imafvymfchzgyykh.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kfikya80/mobile/2/a/k/vivo-v20-v2025-pd2039f-in-original-imafvymfchzgyykh.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kfikya80/mobile/2/a/k/vivo-v20-v2025-pd2039f-in-original-imafvymffywzybxk.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kfikya80/mobile/2/a/k/vivo-v20-v2025-pd2039f-in-original-imafvymfn8crxchv.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/kfikya80/mobile/2/a/k/vivo-v20-v2025-pd2039f-in-original-imafvymfyrajfks3.jpeg?q=100,"27,990",4.3,8 GB,44MP Front Camera,,,,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,16.36 cm (6.44 inch) Full HD+ Display,64MP + 8MP + 2MP | 44MP Front Camera,4000 mAh Lithium-ion Battery,Qualcomm Snapdragon 720G Processor,AMOLED Display,33 W FlashCharge | Android 11 Out of the Box,https://www.flipkart.com/vivo-v20-sunset-melody-256-gb/p/itm3c6e689e97959?pid=MOBFVWB4ABCGNZQG&lid=LSTMOBFVWB4ABCGNZQGJ9MU8P&marketplace=FLIPKART&srno=b_2_31&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=3d087c26-2c1c-47f1-9e13-a0cdfff432f7.MOBFVWB4ABCGNZQG.SEARCH&ssid=r9bveoulkg0000001609839793036,,,,,
5000,,Vivo,,2340 x 1080,16.59,,Android Pie 9,,16MP + 2MP + 8MP,Qualcomm Snapdragon 712 AIE Octa Core 2.3GHz,,https://rukminim1.flixcart.com/image/512/512/k51cpe80pkrrdj/mobile/f/w/t/vivo-z1pro-vivo-1951-pd1911f-ex-original-imafhmyayxdjghhm.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k51cpe80pkrrdj/mobile/d/5/g/vivo-z1pro-vivo-1951-pd1911f-ex-original-imafhmyavmfuctbf.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k51cpe80pkrrdj/mobile/f/w/t/vivo-z1pro-vivo-1951-pd1911f-ex-original-imafhmya5cshtzbj.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k51cpe80pkrrdj/mobile/f/w/t/vivo-z1pro-vivo-1951-pd1911f-ex-original-imafhmyadgby4kha.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k51cpe80pkrrdj/mobile/f/w/t/vivo-z1pro-vivo-1951-pd1911f-ex-original-imafhmya9f2z4n7y.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k51cpe80pkrrdj/mobile/f/w/t/vivo-z1pro-vivo-1951-pd1911f-ex-original-imafhmyasbuwvehv.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/k51cpe80pkrrdj/mobile/f/w/t/vivo-z1pro-vivo-1951-pd1911f-ex-original-imafhmyanfgtjrae.jpeg?q=100,"17,990",4.5,6 GB,32MP Front Camera,,,,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,16MP + 2MP + 8MP | 32MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 712 AIE Octa Core 2.3GHz Processor,Fast Charging,Triple Card Slot,https://www.flipkart.com/vivo-z1pro-sonic-blue-128-gb/p/itmfghyebfrvjzfs?pid=MOBFHHT5ADHZQAJH&lid=LSTMOBFHHT5ADHZQAJH5ZTNQM&marketplace=FLIPKART&srno=b_2_30&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=3d087c26-2c1c-47f1-9e13-a0cdfff432f7.MOBFHHT5ADHZQAJH.SEARCH&ssid=r9bveoulkg0000001609839793036,,,,,
4500,,Vivo,,2400  1080,16.36,,Android 10,,48MP + 8MP + 2MP + 2MP,Qualcomm Snapdragon 712 AIE,,https://rukminim1.flixcart.com/image/512/512/k9stjm80/mobile/g/z/n/vivo-v19-vivo-1933-pd1969f-ex-original-imafrgnzzumcn2zw.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k9stjm80/mobile/g/z/n/vivo-v19-vivo-1933-pd1969f-ex-original-imafrgnzzumcn2zw.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k9stjm80/mobile/g/z/n/vivo-v19-vivo-1933-pd1969f-ex-original-imafrgnzc9k7ymz6.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k9stjm80/mobile/g/z/n/vivo-v19-vivo-1933-pd1969f-ex-original-imafrgnzxhhwy5um.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k9stjm80/mobile/g/z/n/vivo-v19-vivo-1933-pd1969f-ex-original-imafrgnzncjtxxrz.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k9stjm80/mobile/g/z/n/vivo-v19-vivo-1933-pd1969f-ex-original-imafrgnz3bkudaap.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/k9stjm80/mobile/g/z/n/vivo-v19-vivo-1933-pd1969f-ex-original-imafrgnzfpzrwnzy.jpeg?q=100,"27,990",4.4,8 GB,32MP + 8MP Dual Front Camera,,,,8 GB RAM | 256 GB ROM | Expandable Upto 512 GB,16.36 cm (6.44 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 32MP + 8MP Dual Front Camera,4500 mAh Lithium-ion Battery,Qualcomm Snapdragon 712 AIE Processor,,,https://www.flipkart.com/vivo-v19-mystic-silver-256-gb/p/itmed4ec38e1540c?pid=MOBFPZFKHW7SDHBB&lid=LSTMOBFPZFKHW7SDHBBVY8ONO&marketplace=FLIPKART&srno=b_2_28&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=3d087c26-2c1c-47f1-9e13-a0cdfff432f7.MOBFPZFKHW7SDHBB.SEARCH&ssid=r9bveoulkg0000001609839793036,,,,,
5000,,Vivo,,720 x 1544,16.13,,Android Pie 9,,13MP + 8MP + 2MP,Qualcomm Snapdragon 665 AIE,,https://rukminim1.flixcart.com/image/512/512/k51cpe80pkrrdj/mobile/g/y/h/vivo-u10-vivo-1916-pd1928f-in-original-imafndgcb8uuuenx.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k51cpe80pkrrdj/mobile/w/e/8/vivo-u10-vivo-1916-pd1928bf-in-original-imafndgcqwkegjna.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k51cpe80pkrrdj/mobile/g/y/h/vivo-u10-vivo-1916-pd1928f-in-original-imafndgck7tyd6qq.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k51cpe80pkrrdj/mobile/g/y/h/vivo-u10-vivo-1916-pd1928f-in-original-imafndgcmyv2wyhh.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k51cpe80pkrrdj/mobile/g/y/h/vivo-u10-vivo-1916-pd1928f-in-original-imafndgc567f8aus.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k51cpe80pkrrdj/mobile/g/y/h/vivo-u10-vivo-1916-pd1928f-in-original-imafndgcsbdz8hrg.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/k51cpe80pkrrdj/mobile/g/y/h/vivo-u10-vivo-1916-pd1928f-in-original-imafndgczhq8fucx.jpeg?q=100,"10,990",4.4,3 GB,8MP Front Camera,,,,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.13 cm (6.35 inch) HD+ Display,13MP + 8MP + 2MP | 8MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 665 AIE Processor,18 W Fast Charging,,https://www.flipkart.com/vivo-u10-thunder-black-32-gb/p/itm04d50e8821b20?pid=MOBFHSZXSYN8HQQU&lid=LSTMOBFHSZXSYN8HQQU3V9S3U&marketplace=FLIPKART&srno=b_2_29&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=3d087c26-2c1c-47f1-9e13-a0cdfff432f7.MOBFHSZXSYN8HQQU.SEARCH&ssid=r9bveoulkg0000001609839793036,,,,,
4030,,Vivo,,1520 x 720,15.8,,Android Oreo 8.1,,13MP Rear Camera,MTK Helio P22,,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/5/q/e/y91i-32-u-1820-vivo-2-original-imafegpdvpncyxew.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jt395zk0/mobile/u/v/h/vivo-y91i-1820-pd1818hf-ex-original-imafegpdmg8uyenw.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/z/k/h/y91i-16-u-1820-vivo-2-original-imafegpdrnuggbe9.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/5/q/e/y91i-32-u-1820-vivo-2-original-imafegpdhm6c4wjz.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/z/k/h/y91i-16-u-1820-vivo-2-original-imafegpd7qjj8fzv.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/j/e/u/y91i-16-a-1820-vivo-2-original-imafegpdbrt9ysd8.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/k2jbyq80pkrrdj/mobile-refurbished/z/k/h/y91i-16-u-1820-vivo-2-original-imafegpdqbardgd9.jpeg?q=100,"8,950",4.3,2 GB,5MP Front Camera,,,,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,4030 mAh Li-ion Battery,MTK Helio P22 Processor,,,https://www.flipkart.com/vivo-y91i-ocean-blue-16-gb/p/itmff6vsadyrbauf?pid=MOBFEF9HESJT6UVH&lid=LSTMOBFEF9HESJT6UVHBAHE8H&marketplace=FLIPKART&srno=b_2_27&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=3d087c26-2c1c-47f1-9e13-a0cdfff432f7.MOBFEF9HESJT6UVH.SEARCH&ssid=r9bveoulkg0000001609839793036,,,,,
4030,,Vivo,,1520 x 720,15.8,,Android Oreo 8.1,,13MP Rear Camera,MTK Helio P22,,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/x/t/h/y91i-16-a-1820-vivo-2-original-imafegpdzevxhhn2.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/x/t/h/y91i-16-a-1820-vivo-2-original-imafegpdqrpgbyzh.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/x/t/h/y91i-16-a-1820-vivo-2-original-imafegpdt42gagap.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jt395zk0/mobile/j/r/z/vivo-y91i-1820-pd1818hf-ex-original-imafegpdyan4wypc.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/c/9/u/y91i-16-u-1820-vivo-2-original-imafegpdt5m7ykhw.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jt395zk0/mobile/j/r/z/vivo-y91i-1820-pd1818hf-ex-original-imafegpdnhz4esxz.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/k2jbyq80pkrrdj/mobile-refurbished/x/a/p/y91i-32-c-1820-vivo-2-original-imafegpdt4ydhgs9.jpeg?q=100,"8,149",4.3,2 GB,5MP Front Camera,,,,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,4030 mAh Li-ion Battery,MTK Helio P22 Processor,,,https://www.flipkart.com/vivo-y91i-fusion-black-16-gb/p/itmff6vsadyrbauf?pid=MOBFEF9HYY3BQJRZ&lid=LSTMOBFEF9HYY3BQJRZ53QOPU&marketplace=FLIPKART&srno=b_2_26&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=3d087c26-2c1c-47f1-9e13-a0cdfff432f7.MOBFEF9HYY3BQJRZ.SEARCH&ssid=r9bveoulkg0000001609839793036,,,,,
3260,,Vivo,,2280 x 1080,16,,Android Oreo 8.1,,16MP + 2MP,Qualcomm Snapdragon 450,,https://rukminim1.flixcart.com/image/512/512/jgcktjk0/mobile/6/y/k/vivo-v9-youth-1727-original-imaf4hv6mcfv6dxe.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jgcktjk0/mobile/6/y/k/vivo-v9-youth-1727-original-imaf4hv6qgsggzng.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jgcktjk0/mobile/6/y/k/vivo-v9-youth-1727-original-imaf4hv6jg3nfquf.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jgcktjk0/mobile/6/y/k/vivo-v9-youth-1727-original-imaf4hv64atkpkpu.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jgcktjk0/mobile/6/y/k/vivo-v9-youth-1727-original-imaf4hv6ut76xghs.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jgcktjk0/mobile/6/y/k/vivo-v9-youth-1727-original-imaf4hv6ughgwgjg.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/jkwwgi80/mobile/6/y/k/vivo-v9-youth-1727-original-imaf85tygmhuqvy5.jpeg?q=100,"19,990",4.4,4 GB,16MP Front Camera,,,,4 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,16MP + 2MP | 16MP Front Camera,3260 mAh Li-ion Battery,Qualcomm Snapdragon 450 Processor,,,https://www.flipkart.com/vivo-v9-youth-black-32-gb/p/itmf4d94cemugsug?pid=MOBF4D93ZUP926YK&lid=LSTMOBF4D93ZUP926YKCNBZXE&marketplace=FLIPKART&srno=b_3_49&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=23251a04-f700-44cc-afac-8600a8f053b7.MOBF4D93ZUP926YK.SEARCH&ssid=b5neh56ri80000001609839793081,,,,,
3000,,Vivo,,1280 x 720,13.97,,Android Nougat 7,,13MP Rear Camera,Mediatek MT6750 Octa Core 1.5GHz,,https://rukminim1.flixcart.com/image/512/512/j6gs6fk0/mobile/z/v/b/vivo-y69-pd1705-original-imaewxd4q8vy87gr.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/j6gs6fk0/mobile/z/v/b/vivo-y69-pd1705-original-imaewxd4q8vy87gr.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/j6gs6fk0/mobile/z/v/b/vivo-y69-pd1705-original-imaewxd4edanaqsm.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/j70sccw0/mobile/z/v/b/vivo-y69-vivo-1714-original-imaexcydeg9cf5ey.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/j6v2ky80/mobile/z/v/b/vivo-y69-pd1705-original-imaex89kwxn2ukzk.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/j6v2ky80/mobile/z/v/b/vivo-y69-pd1705-original-imaex89kzqbkjy7e.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/j6v2ky80/mobile/z/v/b/vivo-y69-pd1705-original-imaex89kfhbqkgvg.jpeg?q=100,"14,990",4.3,3 GB,16MP Front Camera,,,,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,13.97 cm (5.5 inch) HD Display,13MP Rear Camera | 16MP Front Camera,3000 mAh Battery,Mediatek MT6750 Octa Core 1.5GHz Processor,,,https://www.flipkart.com/vivo-y69-gold-32-gb/p/itmexcrcrcgxgqyv?pid=MOBEWW2DHYDRNZVB&lid=LSTMOBEWW2DHYDRNZVB8GEKTX&marketplace=FLIPKART&srno=b_4_73&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ac5e90fd-9f15-41f9-9cf2-2a3b2228fbd2.MOBEWW2DHYDRNZVB.SEARCH&ssid=9pbyqdic0g0000001609839793086,,,,,
3260,,Vivo,,2280 x 1080,16,,Android Oreo 8.1,,16MP + 2MP,Qualcomm Snapdragon 450,,https://rukminim1.flixcart.com/image/512/512/jgcktjk0/mobile/j/j/t/vivo-v9-youth-1727-original-imaf4hv6xjf62gz5.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jgcktjk0/mobile/j/j/t/vivo-v9-youth-1727-original-imaf4hv6psgayydd.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jgcktjk0/mobile/j/j/t/vivo-v9-youth-1727-original-imaf4hv6pgqkeff6.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jgcktjk0/mobile/j/j/t/vivo-v9-youth-1727-original-imaf4hv6cdfpeed4.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jgcktjk0/mobile/j/j/t/vivo-v9-youth-1727-original-imaf4hv6rgzh2hkm.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jgcktjk0/mobile/j/j/t/vivo-v9-youth-1727-original-imaf4hv6khm6uhzc.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/jkwwgi80/mobile/j/j/t/vivo-v9-youth-1727-original-imaf85tytfqeye4z.jpeg?q=100,"17,999",4.4,4 GB,16MP Front Camera,,,,4 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,16MP + 2MP | 16MP Front Camera,3260 mAh Li-ion Battery,Qualcomm Snapdragon 450 Processor,,,https://www.flipkart.com/vivo-v9-youth-gold-32-gb/p/itmf4d94cemugsug?pid=MOBF4D93UVKTRJJT&lid=LSTMOBF4D93UVKTRJJTUUDM3U&marketplace=FLIPKART&srno=b_5_97&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=16db1267-6705-4b0e-9c52-973f609e7587.MOBF4D93UVKTRJJT.SEARCH&ssid=f4xwulhd9s0000001609839793044,,,,,
4100,,Vivo,,2400 x 1080,16.36,,Android 10,,48MP + 8MP + 2MP,Qualcomm Snapdragon 665,,https://rukminim1.flixcart.com/image/512/512/kgjqefk0/mobile/c/r/y/vivo-v20-se-v2022-original-imafwrjzps9fdgag.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kgv5x8w0/mobile/c/r/y/vivo-v20-se-v2022-original-imafxy2bst7r45wc.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kgjqefk0/mobile/c/r/y/vivo-v20-se-v2022-original-imafwrjzhyvrbghz.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kgjqefk0/mobile/c/r/y/vivo-v20-se-v2022-original-imafwrjzpzch5znd.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kgjqefk0/mobile/c/r/y/vivo-v20-se-v2022-original-imafwrjzjb8g5yhy.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kgjqefk0/mobile/c/r/y/vivo-v20-se-v2022-original-imafwrjzp95chjzx.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/kgjqefk0/mobile/c/r/y/vivo-v20-se-v2022-original-imafwrjzksxcmbyv.jpeg?q=100,"20,990",4.4,8 GB,32MP Front Camera,,,,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.36 cm (6.44 inch) Full HD+ Display,48MP + 8MP + 2MP | 32MP Front Camera,4100 mAh Lithium-ion Battery,Qualcomm Snapdragon 665 Processor,Amoled Display,33W Flash Charge,https://www.flipkart.com/vivo-v20-se-gravity-black-128-gb/p/itm5e8ddfe992958?pid=MOBFWRGKNZV5JCRY&lid=LSTMOBFWRGKNZV5JCRYTHUUJG&marketplace=FLIPKART&srno=b_2_25&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=3d087c26-2c1c-47f1-9e13-a0cdfff432f7.MOBFWRGKNZV5JCRY.SEARCH&ssid=r9bveoulkg0000001609839793036,,,,,
5000,,Vivo,,1560 x 720,16.43,,Android 10,,13MP + 8MP + 2MP + 2MP,MediaTek Helio P35,,https://rukminim1.flixcart.com/image/512/512/kij6f0w0/mobile/a/5/q/vivo-y30-vivo-1938-original-imafyb67dyzgtsna.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kij6f0w0/mobile/a/5/q/vivo-y30-vivo-1938-original-imafyb672cv92hzu.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kij6f0w0/mobile/a/5/q/vivo-y30-vivo-1938-original-imafyb67m54bf4zz.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kij6f0w0/mobile/a/5/q/vivo-y30-vivo-1938-original-imafyb67fkzfxkj8.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kij6f0w0/mobile/a/5/q/vivo-y30-vivo-1938-original-imafyb67zfkeavkh.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kij6f0w0/mobile/a/5/q/vivo-y30-vivo-1938-original-imafyb67dpx4bnc6.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/kij6f0w0/mobile/a/5/q/vivo-y30-vivo-1938-original-imafyb67h5fcc3mj.jpeg?q=100,"14,990",4.3,6 GB,8MP Front Camera,,,,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.43 cm (6.47 inch) HD+ Display,13MP + 8MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Li-ion Battery,MediaTek Helio P35 Processor,,,https://www.flipkart.com/vivo-y30-emerald-black-128-gb/p/itm1791342f24d04?pid=MOBFYFYPYZE4NA5Q&lid=LSTMOBFYFYPYZE4NA5QDXHARG&marketplace=FLIPKART&srno=b_1_6&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=da3d13a8-03d4-4e66-865c-d3158a3dbfb6.MOBFYFYPYZE4NA5Q.SEARCH&ssid=vysezlijeo0000001609839792393,,,,,
